line	raw_symbol	demangled
1400028	_Z12ConvertToLuaRK10TVisObjRef	ConvertToLua(TVisObjRef const&)
1400046	_Z14ConvertFromLuaR6TVListi	ConvertFromLua(TVList&, int)
1400215	_Z12ConvertToLuaRK6TVList	ConvertToLua(TVList const&)
1400276	_Z34ix86_override_options_after_changev_95	ix86_override_options_after_change()
1400299	_Z8CloseLuav	CloseLua()
1400326	_Z10GetLuaGamev	GetLuaGame()
1400342	_Z9LuaDoFileRK10wxFileName	LuaDoFile(wxFileName const&)
1400596	_Z9LuaDoFilePKc	LuaDoFile(char const*)
1400772	_Z6maxlenRK8wxString	maxlen(wxString const&)
1400972	_Z8LuaDoRefi	LuaDoRef(int)
1401184	_Z8SetFieldi	SetField(int)
1401381	_Z9SetFieldsv	SetFields()
1401407	_Z9SetTablesv	SetTables()
1401525	_Z8SetEnumsv	SetEnums()
1405988	_Z17ExportEmptyObjectv	ExportEmptyObject()
1406026	_Z16ExportGameObjectv	ExportGameObject()
1406064	_Z19ExportDividingPointv	ExportDividingPoint()
1406092	_Z10ExportDirsRK8wxStringS1_S1_	ExportDirs(wxString const&, wxString const&, wxString const&)
1406207	_Z30StoreNamesOfInternalGlobalVarsv	StoreNamesOfInternalGlobalVars()
1406409	_Z7InitLuaP15TVisionaireGameRK8wxStringS3_S3_	InitLua(TVisionaireGame*, wxString const&, wxString const&, wxString const&)
1406643	_Z19IsInternalGlobalVarRK8wxString	IsInternalGlobalVar(wxString const&)
1406740	_Z8LuaPrintP9lua_State	LuaPrint(lua_State*)
1406949	_Z11LuaDoStringRKSs	LuaDoString(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1407229	_Z18LuaExecuteFunctionRKSsRSt6vectorIP9TArgumentSaIS3_EES6_	LuaExecuteFunction(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<TArgument*, std::allocator<TArgument*> >&, std::vector<TArgument*, std::allocator<TArgument*> >&)
1408406	_Z11LuaDoStringRKSsS0_	LuaDoString(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1409018	_Z22LuaExecuteEventHandlerRKSsRK10TVisObjRef	LuaExecuteEventHandler(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, TVisObjRef const&)
1409566	_GLOBAL__sub_I_luas	_GLOBAL__sub_I_luas
1417072	_Z34ix86_override_options_after_changev_96	ix86_override_options_after_change()
1417094	_ZL11SetPositionP9lua_State	SetPosition(lua_State*)
1417187	_ZL11GetPositionP9lua_State	GetPosition(lua_State*)
1417253	_ZL12DeleteSpriteP9lua_State	DeleteSprite(lua_State*)
1417306	_Z14luaopen_SpriteP9lua_State	luaopen_Sprite(lua_State*)
1417446	_ZL7GetSizeP9lua_State	GetSize(lua_State*)
1417750	_ZL7GetPathP9lua_State	GetPath(lua_State*)
1417893	_ZL7SetPathP9lua_State	SetPath(lua_State*)
1418155	_ZL11PrintSpriteP9lua_State	PrintSprite(lua_State*)
1418486	_Z12CreateSpriteP9lua_State	CreateSprite(lua_State*)
1418688	_Z13CreateTSpriteP9lua_StateRK7TSprite	CreateTSprite(lua_State*, TSprite const&)
1418748	_Z11CheckSpriteP9lua_Statei	CheckSprite(lua_State*, int)
1418795	_Z34ix86_override_options_after_changev_97	ix86_override_options_after_change()
1418818	_Z14luaopen_socketP9lua_State	luaopen_socket(lua_State*)
1418859	_Z18luaopen_socket_ftpP9lua_State	luaopen_socket_ftp(lua_State*)
1418901	_Z19luaopen_socket_httpP9lua_State	luaopen_socket_http(lua_State*)
1418943	_Z19luaopen_socket_smtpP9lua_State	luaopen_socket_smtp(lua_State*)
1418985	_Z17luaopen_socket_tpP9lua_State	luaopen_socket_tp(lua_State*)
1419027	_Z18luaopen_socket_urlP9lua_State	luaopen_socket_url(lua_State*)
1419069	_Z16luaopen_mobdebugP9lua_State	luaopen_mobdebug(lua_State*)
1419111	_Z20luaopen_socket_ltn12P9lua_State	luaopen_socket_ltn12(lua_State*)
1419153	_Z19luaopen_socket_mimeP9lua_State	luaopen_socket_mime(lua_State*)
1419195	_Z34ix86_override_options_after_changev_98	ix86_override_options_after_change()
1419217	_ZL5new_TP9lua_State	new_T(lua_State*)
1419247	_ZL6new_TTP9lua_State	new_TT(lua_State*)
1419275	_ZL8VisObjToP9lua_State	VisObjTo(lua_State*)
1419290	_ZL7GetBoolP9lua_State	GetBool(lua_State*)
1419357	_ZL6GetStrP9lua_State	GetStr(lua_State*)
1419424	_ZL9GetSpriteP9lua_State	GetSprite(lua_State*)
1419491	_ZL7GetRectP9lua_State	GetRect(lua_State*)
1419555	_ZL8GetTextsP9lua_State	GetTexts(lua_State*)
1419624	_ZL10GetTextStrP9lua_State	GetTextStr(lua_State*)
1419825	_ZL8GetPointP9lua_State	GetPoint(lua_State*)
1419889	_ZL7GetNameP9lua_State	GetName(lua_State*)
1419969	_ZL9ClearLinkP9lua_State	ClearLink(lua_State*)
1420030	_ZL6GetIntP9lua_State	GetInt(lua_State*)
1420097	_ZL8GetFloatP9lua_State	GetFloat(lua_State*)
1420165	_ZL7IsEmptyP9lua_State	IsEmpty(lua_State*)
1420222	_ZL11IsAnyObjectP9lua_State	IsAnyObject(lua_State*)
1420278	_ZL5GetIdP9lua_State	GetId(lua_State*)
1420363	_ZL22DeleteVisionaireObjectP9lua_State	DeleteVisionaireObject(lua_State*)
1420415	_ZL18EqVisionaireObjectP9lua_State	EqVisionaireObject(lua_State*)
1420506	_ZL7GetIntsP9lua_State	GetInts(lua_State*)
1420608	_ZL9GetFloatsP9lua_State	GetFloats(lua_State*)
1420710	_ZL8GetPathsP9lua_State	GetPaths(lua_State*)
1420844	_ZL7SetNameP9lua_State	SetName(lua_State*)
1420965	_ZL21PrintVisionaireObjectP9lua_State	PrintVisionaireObject(lua_State*)
1421263	_Z20luaopen_ExportTablesP9lua_State	luaopen_ExportTables(lua_State*)
1421405	_Z24luaopen_VisionaireObjectP9lua_State	luaopen_VisionaireObject(lua_State*)
1421701	_Z22CreateVisionaireObjectP9lua_StateP17TVisionaireObject	CreateVisionaireObject(lua_State*, TVisionaireObject*)
1421833	_Z22CreateVisionaireObjectP9lua_StateRK10TVisObjRef	CreateVisionaireObject(lua_State*, TVisObjRef const&)
1421855	_ZL7GetLinkP9lua_State	GetLink(lua_State*)
1421922	_ZL9GetParentP9lua_State	GetParent(lua_State*)
1421989	_ZL9GetObjectP9lua_State	GetObject(lua_State*)
1422150	_Z21CheckVisionaireObjectP9lua_Stateib	CheckVisionaireObject(lua_State*, int, bool)
1422210	_Z16GetObjectFromLuaR10TVisObjRefi	GetObjectFromLua(TVisObjRef&, int)
1422290	_ZL7GetPathP9lua_State_0	GetPath(lua_State*)
1422468	_Z18getFieldFromStringP19LuaVisionaireObjectPKc	getFieldFromString(LuaVisionaireObject*, char const*)
1422668	_Z19CheckLuaFieldsCacheRK3TIdi	CheckLuaFieldsCache(TId const&, int)
1422765	_Z19UnrefLuaFieldsCacheRK3TIdi	UnrefLuaFieldsCache(TId const&, int)
1423337	_ZL9GetPointsP9lua_State	GetPoints(lua_State*)
1423435	_ZL8GetRectsP9lua_State	GetRects(lua_State*)
1423533	_ZL10GetSpritesP9lua_State	GetSprites(lua_State*)
1423650	_ZL13GetTableIndexP9lua_State	GetTableIndex(lua_State*)
1424152	stackDump	stackDump
1424434	_Z14LuaObjectUnrefRK3TIdi	LuaObjectUnref(TId const&, int)
1424710	_Z17AddLuaFieldsCacheRK3TIdii	AddLuaFieldsCache(TId const&, int, int)
1424906	_ZL8GetLinksP9lua_State	GetLinks(lua_State*)
1425524	_ZL10VisObjInfoP9lua_State	VisObjInfo(lua_State*)
1426327	_ZL8GetIndexP9lua_State	GetIndex(lua_State*)
1426906	_ZL10SetTextStrP9lua_State	SetTextStr(lua_State*)
1427187	_ZL8SetValueP9lua_State	SetValue(lua_State*)
1428042	_ZL8SetIndexP9lua_State	SetIndex(lua_State*)
1428271	_ZL7DoStackP9lua_State	DoStack(lua_State*)
1429756	_GLOBAL__sub_I_lua_functions	_GLOBAL__sub_I_lua_functions
1430740	_Z22CmdGetObject_GetSyntaxR10TArgSyntax	CmdGetObject_GetSyntax(TArgSyntax&)
1430860	_Z20CmdGetTime_GetSyntaxR10TArgSyntax	CmdGetTime_GetSyntax(TArgSyntax&)
1431096	_Z21Register_CmdGetObjectv	Register_CmdGetObject()
1431288	_Z19Register_CmdGetTimev	Register_CmdGetTime()
1431480	_Z18InitCommonCommandsv	InitCommonCommands()
1432234	_Z34ix86_override_options_after_changev_99	ix86_override_options_after_change()
1432257	_Z15IsPointArgumenti	IsPointArgument(int)
1432314	_Z14IsRectArgumenti	IsRectArgument(int)
1432404	_Z16IsSpriteArgumenti	IsSpriteArgument(int)
1432444	_Z14IsTextArgumenti	IsTextArgument(int)
1432485	_Z15GetArgumentTypei	GetArgumentType(int)
1433399	_Z15IsArgumentFlagsi	IsArgumentFlags(int)
1433460	_Z22ConvertArgumentFromLuaR9TArgument8TArgTypei	ConvertArgumentFromLua(TArgument&, TArgType, int)
1435470	_Z34ix86_override_options_after_changev_100	ix86_override_options_after_change()
1439911	_Z34ix86_override_options_after_changev_101	ix86_override_options_after_change()
1440087	_Z12InitCommandsP15TVisionaireGameRK8wxStringS1_S1_	InitCommands(TVisionaireGame*, wxString const&, wxString, wxString)
1440889	_Z15RegisterCommandRK8wxStringP10TArgSyntax	RegisterCommand(wxString const&, TArgSyntax*)
1441247	_Z18UnregisterCommandsv	UnregisterCommands()
1441423	_Z13CloseCommandsv	CloseCommands()
1441506	_Z14ExecuteCommandRK8wxStringPPK9TArgumentN8TCommand15GroupMarkerTypeES1_	ExecuteCommand(wxString const&, TArgument const**, TCommand::GroupMarkerType, wxString const&)
1441751	_Z19CloseOpenedCmdGroupv	CloseOpenedCmdGroup()
1442215	_GLOBAL__sub_I__ZN16TCommandPtrArray3AddEP8TCommand	_GLOBAL__sub_I__ZN16TCommandPtrArray3AddEP8TCommand
1442308	_Z15particles_indexP9lua_State	particles_index(lua_State*)
1442381	_Z16particles_updateP9lua_State	particles_update(lua_State*)
1442415	_Z12particles_gcP9lua_State	particles_gc(lua_State*)
1442455	_Z14particles_drawP9lua_State	particles_draw(lua_State*)
1442478	_Z20particles_updatedrawP9lua_State	particles_updatedraw(lua_State*)
1442517	_Z17luaopen_ParticlesP9lua_State	luaopen_Particles(lua_State*)
1442567	_Z21particles_updateValueP9lua_StateR17ParticleContainerPKci	particles_updateValue(lua_State*, ParticleContainer&, char const*, int)
1443409	_Z18particles_newindexP9lua_State	particles_newindex(lua_State*)
1443450	_Z13particles_newP9lua_State	particles_new(lua_State*)
1445612	_Z34ix86_override_options_after_changev_102	ix86_override_options_after_change()
1446890	_GLOBAL__sub_I__ZN12TTActionPart7StringsE	_GLOBAL__sub_I__ZN12TTActionPart7StringsE
1449438	_GLOBAL__sub_I__ZN7TTSceneC2Ev	_GLOBAL__sub_I__ZN7TTSceneC2Ev
1449646	_GLOBAL__sub_I__ZN14TTTextLanguageC2Ev	_GLOBAL__sub_I__ZN14TTTextLanguageC2Ev
1451243	_GLOBAL__sub_I__ZN11TTConditionC2Ev	_GLOBAL__sub_I__ZN11TTConditionC2Ev
1451380	_GLOBAL__sub_I__ZN10TTLanguageC2Ev	_GLOBAL__sub_I__ZN10TTLanguageC2Ev
1451566	_GLOBAL__sub_I__ZN8TTDialogC2Ev	_GLOBAL__sub_I__ZN8TTDialogC2Ev
1452246	_GLOBAL__sub_I__ZN6TTFontC2Ev	_GLOBAL__sub_I__ZN6TTFontC2Ev
1452502	_GLOBAL__sub_I__ZN16TTAnimationFrameC2Ev	_GLOBAL__sub_I__ZN16TTAnimationFrameC2Ev
1452690	_GLOBAL__sub_I__ZN11TTWaySystemC2Ev	_GLOBAL__sub_I__ZN11TTWaySystemC2Ev
1452896	_GLOBAL__sub_I__ZN7TTPointC2Ev	_GLOBAL__sub_I__ZN7TTPointC2Ev
1453141	_GLOBAL__sub_I__ZN10TTAudioBusC2Ev	_GLOBAL__sub_I__ZN10TTAudioBusC2Ev
1453403	_GLOBAL__sub_I__ZN16TTScriptVariableC2Ev	_GLOBAL__sub_I__ZN16TTScriptVariableC2Ev
1453616	_GLOBAL__sub_I__ZN8TTSpriteC2Ev	_GLOBAL__sub_I__ZN8TTSpriteC2Ev
1453801	_GLOBAL__sub_I__ZN7TTModelC2Ev	_GLOBAL__sub_I__ZN7TTModelC2Ev
1454088	_GLOBAL__sub_I__ZN8TTShaderC2Ev	_GLOBAL__sub_I__ZN8TTShaderC2Ev
1460932	_GLOBAL__sub_I__ZN6TTText10languageIdE	_GLOBAL__sub_I__ZN6TTText10languageIdE
1464880	_GLOBAL__sub_I__ZN6TTGameC2Ev	_GLOBAL__sub_I__ZN6TTGameC2Ev
1465934	_GLOBAL__sub_I__ZN12TTDialogPartC2Ev	_GLOBAL__sub_I__ZN12TTDialogPartC2Ev
1466069	_GLOBAL__sub_I__ZN7TTEventC2Ev	_GLOBAL__sub_I__ZN7TTEventC2Ev
1466250	_GLOBAL__sub_I__ZN8TTScriptC2Ev	_GLOBAL__sub_I__ZN8TTScriptC2Ev
1467451	_GLOBAL__sub_I__ZN11TTInterfaceC2Ev	_GLOBAL__sub_I__ZN11TTInterfaceC2Ev
1468614	_GLOBAL__sub_I__ZN8TTObjectC2Ev	_GLOBAL__sub_I__ZN8TTObjectC2Ev
1468791	_GLOBAL__sub_I__ZN16TTInterfaceClassC2Ev	_GLOBAL__sub_I__ZN16TTInterfaceClassC2Ev
1469066	_GLOBAL__sub_I__ZN12TTAreaActionC2Ev	_GLOBAL__sub_I__ZN12TTAreaActionC2Ev
1469263	_GLOBAL__sub_I__ZN12TTActionAreaC2Ev	_GLOBAL__sub_I__ZN12TTActionAreaC2Ev
1469452	_GLOBAL__sub_I__ZN12TTCommentSetC2Ev	_GLOBAL__sub_I__ZN12TTCommentSetC2Ev
1471391	_GLOBAL__sub_I__ZN11TTParticlesC2Ev	_GLOBAL__sub_I__ZN11TTParticlesC2Ev
1471622	_GLOBAL__sub_I__ZN17TTCommentSetEntryC2Ev	_GLOBAL__sub_I__ZN17TTCommentSetEntryC2Ev
1473341	_GLOBAL__sub_I__ZN11TTAnimationC2Ev	_GLOBAL__sub_I__ZN11TTAnimationC2Ev
1473640	_GLOBAL__sub_I__ZN8TTCursorC2Ev	_GLOBAL__sub_I__ZN8TTCursorC2Ev
1476463	_GLOBAL__sub_I__ZN11TTCharacterC2Ev	_GLOBAL__sub_I__ZN11TTCharacterC2Ev
1477361	_GLOBAL__sub_I__ZN7TTValueC2Ev	_GLOBAL__sub_I__ZN7TTValueC2Ev
1478518	_GLOBAL__sub_I__ZN8TTAction9strActionE	_GLOBAL__sub_I__ZN8TTAction9strActionE
1480026	_GLOBAL__sub_I__ZN8TTOutfitC2Ev	_GLOBAL__sub_I__ZN8TTOutfitC2Ev
1480248	_Z16cmpCharacterAnimPK17TVisionaireObjectS1__part_2	cmpCharacterAnim(TVisionaireObject const*, TVisionaireObject const*)
1480281	_Z16cmpCharacterAnimPK17TVisionaireObjectS1_	cmpCharacterAnim(TVisionaireObject const*, TVisionaireObject const*)
1480331	_Z11AddNameTextR6TVListRK10TVisObjRef_part_21	AddNameText(TVList&, TVisObjRef const&)
1504297	_Z7replaceRK8wxStringS1_S1_	replace(wxString const&, wxString const&, wxString const&)
1504977	_Z14AddActionTextsR6TVListRK10TVisObjRef	AddActionTexts(TVList&, TVisObjRef const&)
1505070	_Z11AddNameTextR6TVListRK10TVisObjRef	AddNameText(TVList&, TVisObjRef const&)
1505111	_Z14AddDialogTextsR6TVListRK10TVisObjRef	AddDialogTexts(TVList&, TVisObjRef const&)
1524965	_Z34ix86_override_options_after_changev_103	ix86_override_options_after_change()
1526188	_GLOBAL__sub_I__ZN8TTButtonC2Ev	_GLOBAL__sub_I__ZN8TTButtonC2Ev
1526414	_GLOBAL__sub_I__ZN9TTLoadingC2Ev	_GLOBAL__sub_I__ZN9TTLoadingC2Ev
1533261	_Z34ix86_override_options_after_changev_104	ix86_override_options_after_change()
1533414	_GLOBAL__sub_I__ZN17TTClipboardObjectC2Ev	_GLOBAL__sub_I__ZN17TTClipboardObjectC2Ev
1533445	updatewindow	updatewindow
1537364	longest_match	longest_match
1537574	fill_window	fill_window
1541818	send_tree	send_tree
1542600	build_tree	build_tree
1543355	_tr_init	_tr_init
1543409	_tr_stored_block	_tr_stored_block
1543535	_tr_align	_tr_align
1543759	_tr_flush_block	_tr_flush_block
1544565	_tr_tally	_tr_tally
1545559	zlibVersion	zlibVersion
1545573	zlibCompileFlags	zlibCompileFlags
1545603	zcalloc	zcalloc
1545618	zcfree	zcfree
1545828	get_crc_table	get_crc_table
1551042	_ZltRK7textposS1_	operator<(textpos const&, textpos const&)
1551057	_ZleRK7textposS1_	operator<=(textpos const&, textpos const&)
1551089	_ZeqRK7textposS1_	operator==(textpos const&, textpos const&)
1551162	_ZmiRK5pointS1_	operator-(point const&, point const&)
1551195	_ZplRK5pointS1_	operator+(point const&, point const&)
1551641	_Z12SearchParentP9ComponentP13TFreetypeFonti	SearchParent(Component*, TFreetypeFont*, int)
1570497	_GLOBAL__sub_I_roffsetx	_GLOBAL__sub_I_roffsetx
1570573	edgedf_part_10	edgedf_part_10
1570735	_Z21decode_utf8_next_charPPKcS0_	decode_utf8_next_char(char const**, char const*)
1570765	_Z8isArabicw	isArabic(wchar_t)
1570786	_Z16isStrongEuropeanw	isStrongEuropean(wchar_t)
1570901	_Z11RenderSpansRP14FT_LibraryRec_P11FT_Outline_PSt6vectorI4SpanSaIS5_EE	RenderSpans(FT_LibraryRec_*&, FT_Outline_*, std::vector<Span, std::allocator<Span> >*)
1570933	computegradient	computegradient
1571113	edgedf	edgedf
1571276	distaa3	distaa3
1571421	edtaa3	edtaa3
1580119	_Z12distance_mapPdjj	distance_map(double*, unsigned int, unsigned int)
1580463	_Z17MitchellNetravalif	MitchellNetravali(float)
1580521	_Z11interpolatefffff	interpolate(float, float, float, float, float)
1580714	_Z6resizePdmmS_mm	resize(double*, unsigned long, unsigned long, double*, unsigned long, unsigned long)
1585339	_Z12ReleaseEntryP14FontCacheEntry_part_118	ReleaseEntry(FontCacheEntry*)
1585516	_Z12ReleaseEntryP14FontCacheEntry	ReleaseEntry(FontCacheEntry*)
1585910	_Z14RasterCallbackiiPK8FT_Span_Pv	RasterCallback(int, int, FT_Span_ const*, void*)
1585986	_Z7itemizeR8wxString	itemize(wxString&)
1591922	_GLOBAL__sub_I_curFont	_GLOBAL__sub_I_curFont
1596225	_Z9Intersect4rectRKS_	Intersect(rect, rect const&)
1597578	_Z11ParseLayoutP6LayoutP9ContainerP5Sizer	ParseLayout(Layout*, Container*, Sizer*)
1605049	_GLOBAL__sub_I__ZN13BaseContainer8instanceE	_GLOBAL__sub_I__ZN13BaseContainer8instanceE
1605296	_Z10HashStringIcEmPKT__1	unsigned long HashString<char>(char const*)
1605759	_Z9attrValuePN8rapidxml8xml_nodeIcEEPKci	attrValue(rapidxml::xml_node<char>*, char const*, int)
1605793	_Z8attrTextPN8rapidxml8xml_nodeIcEEPKc	attrText(rapidxml::xml_node<char>*, char const*)
1608037	_Z8GetColorRKSt6vectorIN9CSSParser10expressionESaIS1_EE	GetColor(std::vector<CSSParser::expression, std::allocator<CSSParser::expression> > const&)
1608122	_Z11colorMiddleii	colorMiddle(int, int)
1610453	_Z11SkinFromCssRKSt6vectorIN9CSSParser9attributeESaIS1_EE	SkinFromCss(std::vector<CSSParser::attribute, std::allocator<CSSParser::attribute> > const&)
1628538	_GLOBAL__sub_I__ZN11SkinManager8instanceE	_GLOBAL__sub_I__ZN11SkinManager8instanceE
1630445	_Z34ix86_override_options_after_changev_105	ix86_override_options_after_change()
1630468	_Z12align_sorterPK9AlignMetaS1_	align_sorter(AlignMeta const*, AlignMeta const*)
1633514	_Z13VerticaleSizev	VerticaleSize()
1638716	_Z34ix86_override_options_after_changev_106	ix86_override_options_after_change()
1638739	_Z17editor_SetLevelAtP9lua_State	editor_SetLevelAt(lua_State*)
1638756	_Z14editor_ForwardP9lua_State	editor_Forward(lua_State*)
1638773	_Z9editor_gcP9lua_State	editor_gc(lua_State*)
1638789	_Z22editor_MarkerDeleteAllP9lua_State	editor_MarkerDeleteAll(lua_State*)
1638806	_Z25editor_AnnotationClearAllP9lua_State	editor_AnnotationClearAll(lua_State*)
1638952	_Z16editor_MarkerAddP9lua_State	editor_MarkerAdd(lua_State*)
1638977	_Z21editor_MarkerSetAlphaP9lua_State	editor_MarkerSetAlpha(lua_State*)
1639002	_Z20editor_MarkerSetBackP9lua_State	editor_MarkerSetBack(lua_State*)
1639027	_Z19editor_MarkerDefineP9lua_State	editor_MarkerDefine(lua_State*)
1639052	_Z20editor_MarkerSetForeP9lua_State	editor_MarkerSetFore(lua_State*)
1639077	_Z18editor_AutoCActiveP9lua_State	editor_AutoCActive(lua_State*)
1639098	_Z11editor_MoreP9lua_State	editor_More(lua_State*)
1639400	_Z14editor_ReplaceP9lua_State	editor_Replace(lua_State*)
1639474	_Z17editor_InsertTextP9lua_State	editor_InsertText(lua_State*)
1639554	_Z13editor_CharAtP9lua_State	editor_CharAt(lua_State*)
1639634	_Z14editor_GetTextP9lua_State	editor_GetText(lua_State*)
1639683	_Z23editor_LineFromPositionP9lua_State	editor_LineFromPosition(lua_State*)
1639768	_Z23editor_PositionFromLineP9lua_State	editor_PositionFromLine(lua_State*)
1639827	_Z16editor_textrangeP9lua_State	editor_textrange(lua_State*)
1639931	_Z19editor_StartStylingP9lua_State	editor_StartStyling(lua_State*)
1639991	_Z11editor_OpenP9lua_State	editor_Open(lua_State*)
1640031	_Z24editor_WordStartPositionP9lua_State	editor_WordStartPosition(lua_State*)
1640120	_Z14editor_CurrentP9lua_State	editor_Current(lua_State*)
1640210	_Z26editor_IndicatorClearRangeP9lua_State	editor_IndicatorClearRange(lua_State*)
1640563	_Z12editor_indexP9lua_State	editor_index(lua_State*)
1641007	_Z16findTextPositionRSt6vectorI4rectSaIS0_EEii	findTextPosition(std::vector<rect, std::allocator<rect> >&, int, int)
1641071	_Z12utf8_charlenPh	utf8_charlen(unsigned char*)
1641099	_Z21utf8_charlenbackwardsPhm	utf8_charlenbackwards(unsigned char*, unsigned long)
1641212	_Z10countcharsPhmm	countchars(unsigned char*, unsigned long, unsigned long)
1641262	_Z16countToUtf8CharsPhmm	countToUtf8Chars(unsigned char*, unsigned long, unsigned long)
1641311	_Z11wordforwardPhmb	wordforward(unsigned char*, unsigned long, bool)
1641392	_Z12wordbackwardPhmb	wordbackward(unsigned char*, unsigned long, bool)
1642772	_Z13region_sorterRK6regionS1_	region_sorter(region const&, region const&)
1642790	_Z18indicatorIdToColorP12ScriptEditori	indicatorIdToColor(ScriptEditor*, int)
1642922	_Z15editor_newindexP9lua_State	editor_newindex(lua_State*)
1643095	_Z23editor_IndicatorValueAtP9lua_State	editor_IndicatorValueAt(lua_State*)
1643184	_Z27LuaDoStringEditorRealStringRK8wxString	LuaDoStringEditorRealString(wxString const&)
1643436	_Z21LuaDoStringEditorRealRK8wxString	LuaDoStringEditorReal(wxString const&)
1643665	_Z18scripteditorthreadPv	scripteditorthread(void*)
1647978	_Z12prioritySortRSt6vectorI6regionSaIS0_EE	prioritySort(std::vector<region, std::allocator<region> >&)
1650447	_Z14editor_GotoPosP9lua_State	editor_GotoPos(lua_State*)
1650955	_Z15editor_GotoLineP9lua_State	editor_GotoLine(lua_State*)
1651216	_Z11stateChangeP9LuaEditori_part_261	stateChange(LuaEditor*, int)
1651435	_Z11stateChangeP9LuaEditori	stateChange(LuaEditor*, int)
1651457	_Z17editor_EndStylingP9lua_State	editor_EndStyling(lua_State*)
1651515	_Z15editor_SetStateP9lua_State	editor_SetState(lua_State*)
1651851	_Z11markRegionsRKSsS0_RSt6vectorI6regionSaIS2_EEi	markRegions(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<region, std::allocator<region> >&, int)
1652052	_Z13findFunctionsRKSsS0_RSt6vectorISt4pairISsiESaIS3_EEiiiii	findFunctions(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> >, int>, std::allocator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> >, int> > >&, int, int, int, int, int)
1652492	_Z16editor_AutoCShowP9lua_State	editor_AutoCShow(lua_State*)
1652680	_Z17LuaDoStringEditorRKSs	LuaDoStringEditor(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1654019	_Z25editor_IndicatorFillRangeP9lua_State	editor_IndicatorFillRange(lua_State*)
1654246	_Z24editor_AnnotationSetTextP9lua_State	editor_AnnotationSetText(lua_State*)
1659637	_GLOBAL__sub_I_editorLuaSection	_GLOBAL__sub_I_editorLuaSection
1661228	_Z34ix86_override_options_after_changev_107	ix86_override_options_after_change()
1668507	_Z34ix86_override_options_after_changev_108	ix86_override_options_after_change()
1668529	hash_str_lookup	hash_str_lookup
1668561	hash_num_lookup	hash_num_lookup
1668594	hash_num_compare	hash_num_compare
1668609	destroy_size	destroy_size
1668664	memory_stream_close	memory_stream_close
1668813	hash_str_compare	hash_str_compare
1669214	raccess_make_file_name	raccess_make_file_name
1669316	raccess_guess_linux_cap	raccess_guess_linux_cap
1669354	raccess_guess_vfat	raccess_guess_vfat
1669392	open_face	open_face
1669731	hash_rehash	hash_rehash
1669992	raccess_guess_darwin_hfsplus	raccess_guess_darwin_hfsplus
1670084	raccess_guess_darwin_newvfs	raccess_guess_darwin_newvfs
1672342	destroy_face	destroy_face
1672576	Destroy_Module	Destroy_Module
1686020	raccess_guess_apple_generic_isra_11	raccess_guess_apple_generic_isra_11
1686351	raccess_guess_apple_single	raccess_guess_apple_single
1686376	raccess_guess_linux_double	raccess_guess_linux_double
1686479	raccess_guess_apple_double	raccess_guess_apple_double
1686504	raccess_guess_linux_netatalk	raccess_guess_linux_netatalk
1686607	raccess_guess_darwin_ufs_export	raccess_guess_darwin_ufs_export
1688200	IsMacResource	IsMacResource
1690452	open_face_from_buffer	open_face_from_buffer
1690674	open_face_PS_from_sfnt_stream_isra_22	open_face_PS_from_sfnt_stream_isra_22
1694325	_ft_lcd_filter_fir	_ft_lcd_filter_fir
1694608	_ft_lcd_filter_legacy	_ft_lcd_filter_legacy
1699962	_bdf_atol	_bdf_atol
1700034	_bdf_atos	_bdf_atos
1700106	by_encoding	by_encoding
1700314	BDF_Size_Select	BDF_Size_Select
1700352	BDF_Glyph_Load	BDF_Glyph_Load
1700681	BDF_Face_Done	BDF_Face_Done
1700746	_bdf_atoul	_bdf_atoul
1700798	_bdf_atous	_bdf_atous
1700937	_bdf_list_split_part_3	_bdf_list_split_part_3
1701282	_bdf_list_split	_bdf_list_split
1701333	BDF_Size_Request	BDF_Size_Request
1701427	_bdf_parse_glyphs	_bdf_parse_glyphs
1702601	BDF_Face_Init	BDF_Face_Init
1703926	_bdf_add_property_isra_5	_bdf_add_property_isra_5
1704585	_bdf_parse_start	_bdf_parse_start
1705743	_bdf_parse_properties	_bdf_parse_properties
1730204	parse_expansion_factor	parse_expansion_factor
1731391	parse_fd_array	parse_fd_array
1733267	PCF_Size_Select	PCF_Size_Select
1733305	PCF_Glyph_Load	PCF_Glyph_Load
1733929	PCF_Face_Done	PCF_Face_Done
1734234	PCF_Size_Request	PCF_Size_Request
1736528	PCF_Face_Init	PCF_Face_Init
1741641	skip_literal_string	skip_literal_string
1741767	ps_parser_init	ps_parser_init
1741798	ps_parser_done	ps_parser_done
