line	raw_symbol	status	owner	member	demangled
1659778	_ZThn136_N6Dialog9DebugDrawEv	todo	Dialog	DebugDraw	non-virtual thunk to Dialog::DebugDraw()
1659794	_ZN6Dialog11RefreshSizeEv	todo	Dialog	RefreshSize	Dialog::RefreshSize()
1659809	_ZThn136_N6Dialog11RefreshSizeEv	todo	Dialog	RefreshSize	non-virtual thunk to Dialog::RefreshSize()
1659826	_ZN6Dialog6ResizeEv	todo	Dialog	Resize	Dialog::Resize()
1659970	_ZThn136_N6Dialog6ResizeEv	todo	Dialog	Resize	non-virtual thunk to Dialog::Resize()
1659986	_ZN6Dialog6RenderEv	todo	Dialog	Render	Dialog::Render()
1660130	_ZThn136_N6Dialog6RenderEv	todo	Dialog	Render	non-virtual thunk to Dialog::Render()
1660146	_ZN6Dialog12ProcessEventEP5Event	todo	Dialog	ProcessEvent	Dialog::ProcessEvent(Event*)
1660606	_ZThn136_N6Dialog12ProcessEventEP5Event	todo	Dialog	ProcessEvent	non-virtual thunk to Dialog::ProcessEvent(Event*)
1660623	_ZN11DialogTitleC2Ev	todo	DialogTitle	DialogTitle	DialogTitle::DialogTitle()
1660664	_ZN6Dialog4ShowEP13BaseContainer	todo	Dialog	Show	Dialog::Show(BaseContainer*)
1660711	_ZN6Dialog9ShowModalEP13BaseContainerSt8functionIFvbEE	todo	Dialog	ShowModal	Dialog::ShowModal(BaseContainer*, std::function<void (bool)>)
1660827	_ZN6Dialog6FinishEb	todo	Dialog	Finish	Dialog::Finish(bool)
1660868	_ZN6Dialog8SetTitleERKSs	todo	Dialog	SetTitle	Dialog::SetTitle(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1660886	_ZN6Dialog8SetSizerEP5Sizer	todo	Dialog	SetSizer	Dialog::SetSizer(Sizer*)
1660903	_ZN6Dialog13SetAutoHeightEv	todo	Dialog	SetAutoHeight	Dialog::SetAutoHeight()
1660920	_ZN6DialogC2Ev	todo	Dialog	Dialog	Dialog::Dialog()
1661228	_Z34ix86_override_options_after_changev_107	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1661251	_ZN7ListBox11RefreshSizeEv	todo	ListBox	RefreshSize	ListBox::RefreshSize()
1661316	_ZThn136_N7ListBox11RefreshSizeEv	todo	ListBox	RefreshSize	non-virtual thunk to ListBox::RefreshSize()
1661333	_ZN7ListBox22GetComponentUnderMouseE5point	todo	ListBox	GetComponentUnderMouse	ListBox::GetComponentUnderMouse(point)
1661350	_ZThn136_N7ListBox22GetComponentUnderMouseE5point	todo	ListBox	GetComponentUnderMouse	non-virtual thunk to ListBox::GetComponentUnderMouse(point)
1661367	_ZN21StringVecDataProvider8GetCountEv	todo	StringVecDataProvider	GetCount	StringVecDataProvider::GetCount()
1661386	_ZN21StringVecDataProvider9GetItemAtEm	todo	StringVecDataProvider	GetItemAt	StringVecDataProvider::GetItemAt(unsigned long)
1661404	_ZN25StringVoidVecDataProvider8GetCountEv	todo	StringVoidVecDataProvider	GetCount	StringVoidVecDataProvider::GetCount()
1661423	_ZN25StringVoidVecDataProvider9GetItemAtEm	todo	StringVoidVecDataProvider	GetItemAt	StringVoidVecDataProvider::GetItemAt(unsigned long)
1661441	_ZN25StringVoidVecDataProvider16SelectionChangedERKSt6vectorImSaImEE	todo	StringVoidVecDataProvider	SelectionChanged	StringVoidVecDataProvider::SelectionChanged(std::vector<unsigned long, std::allocator<unsigned long> > const&)
1661457	_ZN12CheckListBox8GetCountEv	todo	CheckListBox	GetCount	CheckListBox::GetCount()
1661475	_ZThn2088_N12CheckListBox8GetCountEv	todo	CheckListBox	GetCount	non-virtual thunk to CheckListBox::GetCount()
1661492	_ZN12CheckListBox9GetItemAtEm	todo	CheckListBox	GetItemAt	CheckListBox::GetItemAt(unsigned long)
1661509	_ZThn2088_N12CheckListBox9GetItemAtEm	todo	CheckListBox	GetItemAt	non-virtual thunk to CheckListBox::GetItemAt(unsigned long)
1661526	_ZN12CheckListBox10RenderItemEiRK4rectP16CssSkinnedObjectbbiiR12GLCharBuffer	todo	CheckListBox	RenderItem	CheckListBox::RenderItem(int, rect const&, CssSkinnedObject*, bool, bool, int, int, GLCharBuffer&)
1661653	_ZThn2088_N12CheckListBox10RenderItemEiRK4rectP16CssSkinnedObjectbbiiR12GLCharBuffer	todo	CheckListBox	RenderItem	non-virtual thunk to CheckListBox::RenderItem(int, rect const&, CssSkinnedObject*, bool, bool, int, int, GLCharBuffer&)
1661670	_ZN21StringVecDataProvider10RenameItemEmRKSs	todo	StringVecDataProvider	RenameItem	StringVecDataProvider::RenameItem(unsigned long, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1661687	_ZN7ListBox6ResizeEv	todo	ListBox	Resize	ListBox::Resize()
1661738	_ZThn136_N7ListBox6ResizeEv	todo	ListBox	Resize	non-virtual thunk to ListBox::Resize()
1661754	_ZN25StringVoidVecDataProvider10RenameItemEmRKSs	todo	StringVoidVecDataProvider	RenameItem	StringVoidVecDataProvider::RenameItem(unsigned long, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1661771	_ZN12CheckListBox6ResizeEv	todo	CheckListBox	Resize	CheckListBox::Resize()
1661827	_ZThn136_N12CheckListBox6ResizeEv	todo	CheckListBox	Resize	non-virtual thunk to CheckListBox::Resize()
1661844	_ZN12CheckListBox16SelectionChangedERKSt6vectorImSaImEE	todo	CheckListBox	SelectionChanged	CheckListBox::SelectionChanged(std::vector<unsigned long, std::allocator<unsigned long> > const&)
1661887	_ZThn2088_N12CheckListBox16SelectionChangedERKSt6vectorImSaImEE	todo	CheckListBox	SelectionChanged	non-virtual thunk to CheckListBox::SelectionChanged(std::vector<unsigned long, std::allocator<unsigned long> > const&)
1661904	_ZN21StringVecDataProvider16SelectionChangedERKSt6vectorImSaImEE	todo	StringVecDataProvider	SelectionChanged	StringVecDataProvider::SelectionChanged(std::vector<unsigned long, std::allocator<unsigned long> > const&)
1661966	_ZN7ListBox15PositionToIndexEi	todo	ListBox	PositionToIndex	ListBox::PositionToIndex(int)
1662067	_ZN7ListBox15IndexToPositionEi	todo	ListBox	IndexToPosition	ListBox::IndexToPosition(int)
1662143	_ZN7ListBox13ElementHeightEv	todo	ListBox	ElementHeight	ListBox::ElementHeight()
1662162	_ZN7ListBox15SetDataProviderEP12DataProvider	todo	ListBox	SetDataProvider	ListBox::SetDataProvider(DataProvider*)
1662185	_ZN7ListBox12GetSelectionEv	todo	ListBox	GetSelection	ListBox::GetSelection()
1662212	_ZN7ListBox14IsLabelEditingEv	todo	ListBox	IsLabelEditing	ListBox::IsLabelEditing()
1662227	_ZN7ListBox13StopLabelEditEv	todo	ListBox	StopLabelEdit	ListBox::StopLabelEdit()
1662242	_ZN7ListBox15SetDropDownModeEv	todo	ListBox	SetDropDownMode	ListBox::SetDropDownMode()
1662258	_ZN7ListBox12ScrollToItemEi	todo	ListBox	ScrollToItem	ListBox::ScrollToItem(int)
1662445	_ZN7ListBox14SelectionClearEv	todo	ListBox	SelectionClear	ListBox::SelectionClear()
1662461	_ZN7ListBox11ClearBufferEi	todo	ListBox	ClearBuffer	ListBox::ClearBuffer(int)
1662514	_ZN21StringVecDataProvider5ClearEv	todo	StringVecDataProvider	Clear	StringVecDataProvider::Clear()
1662577	_ZN25StringVoidVecDataProvider7GetDataEi	todo	StringVoidVecDataProvider	GetData	StringVoidVecDataProvider::GetData(int)
1662595	_ZN25StringVoidVecDataProvider7SetDataEiPv	todo	StringVoidVecDataProvider	SetData	StringVoidVecDataProvider::SetData(int, void*)
1662613	_ZN25StringVoidVecDataProvider5ClearEv	todo	StringVoidVecDataProvider	Clear	StringVoidVecDataProvider::Clear()
1662678	_ZN12CheckListBox6DeleteEj	todo	CheckListBox	Delete	CheckListBox::Delete(unsigned int)
1662860	_ZN12CheckListBox7IsEmptyEv	todo	CheckListBox	IsEmpty	CheckListBox::IsEmpty()
1662877	_ZN12CheckListBox12SetSelectionEi	todo	CheckListBox	SetSelection	CheckListBox::SetSelection(int)
1662892	_ZN12CheckListBox5ClearEv	todo	CheckListBox	Clear	CheckListBox::Clear()
1662978	_ZN12CheckListBox9SetStringEjPKc	todo	CheckListBox	SetString	CheckListBox::SetString(unsigned int, char const*)
1663015	_ZN12CheckListBox9IsCheckedEi	todo	CheckListBox	IsChecked	CheckListBox::IsChecked(int)
1663035	_ZN12CheckListBox5CheckEib	todo	CheckListBox	Check	CheckListBox::Check(int, bool)
1663068	_ZN12CheckListBox9GetStringEi	todo	CheckListBox	GetString	CheckListBox::GetString(int)
1663085	_ZN12CheckListBox12GetSelectionEv	todo	CheckListBox	GetSelection	CheckListBox::GetSelection()
1663109	_ZN7ListBoxD2Ev	todo	ListBox	~ListBox	ListBox::~ListBox()
1663300	_ZThn136_N7ListBoxD1Ev	todo	ListBox	~ListBox	non-virtual thunk to ListBox::~ListBox()
1663316	_ZN7ListBoxD0Ev	todo	ListBox	~ListBox	ListBox::~ListBox()
1663336	_ZThn136_N7ListBoxD0Ev	todo	ListBox	~ListBox	non-virtual thunk to ListBox::~ListBox()
1663352	_ZN12CheckListBoxD2Ev	todo	CheckListBox	~CheckListBox	CheckListBox::~CheckListBox()
1663591	_ZThn136_N12CheckListBoxD1Ev	todo	CheckListBox	~CheckListBox	non-virtual thunk to CheckListBox::~CheckListBox()
1663607	_ZThn2088_N12CheckListBoxD1Ev	todo	CheckListBox	~CheckListBox	non-virtual thunk to CheckListBox::~CheckListBox()
1663623	_ZN12CheckListBoxD0Ev	todo	CheckListBox	~CheckListBox	CheckListBox::~CheckListBox()
1663644	_ZThn136_N12CheckListBoxD0Ev	todo	CheckListBox	~CheckListBox	non-virtual thunk to CheckListBox::~CheckListBox()
1663660	_ZThn2088_N12CheckListBoxD0Ev	todo	CheckListBox	~CheckListBox	non-virtual thunk to CheckListBox::~CheckListBox()
1663676	_ZN7ListBoxC2EP12DataProvider	todo	ListBox	ListBox	ListBox::ListBox(DataProvider*)
1663799	_ZN12CheckListBoxC2Ev	todo	CheckListBox	CheckListBox	CheckListBox::CheckListBox()
1663857	_ZN7ListBox9LabelEditEv	todo	ListBox	LabelEdit	ListBox::LabelEdit()
1664082	_ZN7ListBox12SelectionAddEib_part_174	todo	ListBox	SelectionAdd	ListBox::SelectionAdd(int, bool)
1664274	_ZN7ListBox12SelectionAddEib	todo	ListBox	SelectionAdd	ListBox::SelectionAdd(int, bool)
1664325	_ZN7ListBox12SetSelectionEi	todo	ListBox	SetSelection	ListBox::SetSelection(int)
1664383	_ZN7ListBox12ProcessEventEP5Event	todo	ListBox	ProcessEvent	ListBox::ProcessEvent(Event*)
1665197	_ZThn136_N7ListBox12ProcessEventEP5Event	todo	ListBox	ProcessEvent	non-virtual thunk to ListBox::ProcessEvent(Event*)
1665214	_ZN12CheckListBox12ProcessEventEP5Event	todo	CheckListBox	ProcessEvent	CheckListBox::ProcessEvent(Event*)
1665303	_ZThn136_N12CheckListBox12ProcessEventEP5Event	todo	CheckListBox	ProcessEvent	non-virtual thunk to CheckListBox::ProcessEvent(Event*)
1665320	_ZN7ListBox6RenderEv	todo	ListBox	Render	ListBox::Render()
1665792	_ZThn136_N7ListBox6RenderEv	todo	ListBox	Render	non-virtual thunk to ListBox::Render()
1665808	_ZN12CheckListBox3AddEPKc	todo	CheckListBox	Add	CheckListBox::Add(char const*)
1665921	_ZN12CheckListBox6AppendEPKc	todo	CheckListBox	Append	CheckListBox::Append(char const*)
1666034	_ZN21StringVecDataProvider7SetDataERKSt6vectorISsSaISsEE	todo	StringVecDataProvider	SetData	StringVecDataProvider::SetData(std::vector<std::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
1666072	_ZN25StringVoidVecDataProvider6AppendERKSsPv	todo	StringVoidVecDataProvider	Append	StringVoidVecDataProvider::Append(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, void*)
1666145	_ZN21StringVecDataProvider6AppendERKSs	todo	StringVecDataProvider	Append	StringVecDataProvider::Append(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1666182	_ZN25StringVoidVecDataProvider8MoveItemEmm	todo	StringVoidVecDataProvider	MoveItem	StringVoidVecDataProvider::MoveItem(unsigned long, unsigned long)
1666303	_ZN21StringVecDataProvider8MoveItemEmm	todo	StringVecDataProvider	MoveItem	StringVecDataProvider::MoveItem(unsigned long, unsigned long)
1666424	_ZN12CheckListBox8MoveItemEmm	todo	CheckListBox	MoveItem	CheckListBox::MoveItem(unsigned long, unsigned long)
1666439	_ZThn2088_N12CheckListBox8MoveItemEmm	todo	CheckListBox	MoveItem	non-virtual thunk to CheckListBox::MoveItem(unsigned long, unsigned long)
1666456	_ZN12CheckListBox10RenameItemEmRKSs	todo	CheckListBox	RenameItem	CheckListBox::RenameItem(unsigned long, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1666472	_ZThn2088_N12CheckListBox10RenameItemEmRKSs	todo	CheckListBox	RenameItem	non-virtual thunk to CheckListBox::RenameItem(unsigned long, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
1666489	_ZN12CheckListBox9ItemShownEi	todo	CheckListBox	ItemShown	CheckListBox::ItemShown(int)
1666505	_ZThn2088_N12CheckListBox9ItemShownEi	todo	CheckListBox	ItemShown	non-virtual thunk to CheckListBox::ItemShown(int)
1666522	_ZN12CheckListBox11OwnRendererEv	todo	CheckListBox	OwnRenderer	CheckListBox::OwnRenderer()
1666539	_ZThn2088_N12CheckListBox11OwnRendererEv	todo	CheckListBox	OwnRenderer	non-virtual thunk to CheckListBox::OwnRenderer()
1666556	_ZN25StringVoidVecDataProviderD2Ev	todo	StringVoidVecDataProvider	~StringVoidVecDataProvider	StringVoidVecDataProvider::~StringVoidVecDataProvider()
1666631	_ZN25StringVoidVecDataProviderD0Ev	todo	StringVoidVecDataProvider	~StringVoidVecDataProvider	StringVoidVecDataProvider::~StringVoidVecDataProvider()
1666708	_ZN21StringVecDataProviderD0Ev	todo	StringVecDataProvider	~StringVecDataProvider	StringVecDataProvider::~StringVecDataProvider()
1666807	_ZN21StringVecDataProviderD2Ev	todo	StringVecDataProvider	~StringVecDataProvider	StringVecDataProvider::~StringVecDataProvider()
1668507	_Z34ix86_override_options_after_changev_108	todo	(free function)	ix86_override_options_after_change	ix86_override_options_after_change()
1668529	hash_str_lookup	todo	(free function)	hash_str_lookup	hash_str_lookup
1668561	hash_num_lookup	todo	(free function)	hash_num_lookup	hash_num_lookup
1668594	hash_num_compare	todo	(free function)	hash_num_compare	hash_num_compare
1668609	destroy_size	todo	(free function)	destroy_size	destroy_size
1668664	memory_stream_close	todo	(free function)	memory_stream_close	memory_stream_close
1668813	hash_str_compare	todo	(free function)	hash_str_compare	hash_str_compare
1669214	raccess_make_file_name	todo	(free function)	raccess_make_file_name	raccess_make_file_name
1669316	raccess_guess_linux_cap	todo	(free function)	raccess_guess_linux_cap	raccess_guess_linux_cap
1669354	raccess_guess_vfat	todo	(free function)	raccess_guess_vfat	raccess_guess_vfat
1669392	open_face	todo	(free function)	open_face	open_face
1669731	hash_rehash	todo	(free function)	hash_rehash	hash_rehash
1669992	raccess_guess_darwin_hfsplus	todo	(free function)	raccess_guess_darwin_hfsplus	raccess_guess_darwin_hfsplus
1670084	raccess_guess_darwin_newvfs	todo	(free function)	raccess_guess_darwin_newvfs	raccess_guess_darwin_newvfs
1672342	destroy_face	todo	(free function)	destroy_face	destroy_face
1672576	Destroy_Module	todo	(free function)	Destroy_Module	Destroy_Module
1686020	raccess_guess_apple_generic_isra_11	todo	(free function)	raccess_guess_apple_generic_isra_11	raccess_guess_apple_generic_isra_11
1686351	raccess_guess_apple_single	todo	(free function)	raccess_guess_apple_single	raccess_guess_apple_single
1686376	raccess_guess_linux_double	todo	(free function)	raccess_guess_linux_double	raccess_guess_linux_double
1686479	raccess_guess_apple_double	todo	(free function)	raccess_guess_apple_double	raccess_guess_apple_double
1686504	raccess_guess_linux_netatalk	todo	(free function)	raccess_guess_linux_netatalk	raccess_guess_linux_netatalk
1686607	raccess_guess_darwin_ufs_export	todo	(free function)	raccess_guess_darwin_ufs_export	raccess_guess_darwin_ufs_export
1688200	IsMacResource	todo	(free function)	IsMacResource	IsMacResource
1690452	open_face_from_buffer	todo	(free function)	open_face_from_buffer	open_face_from_buffer
1690674	open_face_PS_from_sfnt_stream_isra_22	todo	(free function)	open_face_PS_from_sfnt_stream_isra_22	open_face_PS_from_sfnt_stream_isra_22
1694325	_ft_lcd_filter_fir	todo	(free function)	_ft_lcd_filter_fir	_ft_lcd_filter_fir
1694608	_ft_lcd_filter_legacy	todo	(free function)	_ft_lcd_filter_legacy	_ft_lcd_filter_legacy
1699962	_bdf_atol	todo	(free function)	_bdf_atol	_bdf_atol
1700034	_bdf_atos	todo	(free function)	_bdf_atos	_bdf_atos
1700106	by_encoding	todo	(free function)	by_encoding	by_encoding
1700314	BDF_Size_Select	todo	(free function)	BDF_Size_Select	BDF_Size_Select
1700352	BDF_Glyph_Load	todo	(free function)	BDF_Glyph_Load	BDF_Glyph_Load
1700681	BDF_Face_Done	todo	(free function)	BDF_Face_Done	BDF_Face_Done
1700746	_bdf_atoul	todo	(free function)	_bdf_atoul	_bdf_atoul
1700798	_bdf_atous	todo	(free function)	_bdf_atous	_bdf_atous
1700937	_bdf_list_split_part_3	todo	(free function)	_bdf_list_split_part_3	_bdf_list_split_part_3
1701282	_bdf_list_split	todo	(free function)	_bdf_list_split	_bdf_list_split
1701333	BDF_Size_Request	todo	(free function)	BDF_Size_Request	BDF_Size_Request
1701427	_bdf_parse_glyphs	todo	(free function)	_bdf_parse_glyphs	_bdf_parse_glyphs
1702601	BDF_Face_Init	todo	(free function)	BDF_Face_Init	BDF_Face_Init
1703926	_bdf_add_property_isra_5	todo	(free function)	_bdf_add_property_isra_5	_bdf_add_property_isra_5
1704585	_bdf_parse_start	todo	(free function)	_bdf_parse_start	_bdf_parse_start
1705743	_bdf_parse_properties	todo	(free function)	_bdf_parse_properties	_bdf_parse_properties
1730204	parse_expansion_factor	todo	(free function)	parse_expansion_factor	parse_expansion_factor
1731391	parse_fd_array	todo	(free function)	parse_fd_array	parse_fd_array
1733267	PCF_Size_Select	todo	(free function)	PCF_Size_Select	PCF_Size_Select
1733305	PCF_Glyph_Load	todo	(free function)	PCF_Glyph_Load	PCF_Glyph_Load
1733929	PCF_Face_Done	todo	(free function)	PCF_Face_Done	PCF_Face_Done
1734234	PCF_Size_Request	todo	(free function)	PCF_Size_Request	PCF_Size_Request
1736528	PCF_Face_Init	todo	(free function)	PCF_Face_Init	PCF_Face_Init
1741641	skip_literal_string	todo	(free function)	skip_literal_string	skip_literal_string
1741767	ps_parser_init	todo	(free function)	ps_parser_init	ps_parser_init
1741798	ps_parser_done	todo	(free function)	ps_parser_done	ps_parser_done
1742195	compare_kern_pairs_0	todo	(free function)	compare_kern_pairs_0	compare_kern_pairs_0
1742220	PS_Conv_Strtol	todo	(free function)	PS_Conv_Strtol	PS_Conv_Strtol
1742444	afm_parser_done	todo	(free function)	afm_parser_done	afm_parser_done
1742463	ps_table_release	todo	(free function)	ps_table_release	ps_table_release
1742512	ps_table_new	todo	(free function)	ps_table_new	ps_table_new
1742601	afm_parser_init	todo	(free function)	afm_parser_init	afm_parser_init
1742652	ps_table_done	todo	(free function)	ps_table_done	ps_table_done
1742927	ps_table_add	todo	(free function)	ps_table_add	ps_table_add
1743196	skip_string	todo	(free function)	skip_string	skip_string
1743284	skip_procedure	todo	(free function)	skip_procedure	skip_procedure
1743433	ps_parser_skip_PS_token	todo	(free function)	ps_parser_skip_PS_token	ps_parser_skip_PS_token
1743732	ps_parser_skip_spaces	todo	(free function)	ps_parser_skip_spaces	ps_parser_skip_spaces
1743797	ps_parser_to_bytes	todo	(free function)	ps_parser_to_bytes	ps_parser_to_bytes
1743994	ps_parser_to_int	todo	(free function)	ps_parser_to_int	ps_parser_to_int
1744357	PS_Conv_ToFixed	todo	(free function)	PS_Conv_ToFixed	PS_Conv_ToFixed
1744803	ps_tofixedarray	todo	(free function)	ps_tofixedarray	ps_tofixedarray
1744988	ps_parser_to_fixed_array	todo	(free function)	ps_parser_to_fixed_array	ps_parser_to_fixed_array
1745055	ps_parser_to_coord_array	todo	(free function)	ps_parser_to_coord_array	ps_parser_to_coord_array
1745287	ps_parser_to_fixed	todo	(free function)	ps_parser_to_fixed	ps_parser_to_fixed
1745565	ps_parser_to_token	todo	(free function)	ps_parser_to_token	ps_parser_to_token
1745883	ps_parser_to_token_array	todo	(free function)	ps_parser_to_token_array	ps_parser_to_token_array
1746000	ps_parser_load_field	todo	(free function)	ps_parser_load_field	ps_parser_load_field
1746577	ps_parser_load_field_table	todo	(free function)	ps_parser_load_field_table	ps_parser_load_field_table
1748840	afm_parser_read_vals	todo	(free function)	afm_parser_read_vals	afm_parser_read_vals
1749211	afm_stream_read_one	todo	(free function)	afm_stream_read_one	afm_stream_read_one
1749328	afm_parser_next_key_isra_1_constprop_8	todo	(free function)	afm_parser_next_key_isra_1_constprop_8	afm_parser_next_key_isra_1_constprop_8
1749524	afm_parser_parse	todo	(free function)	afm_parser_parse	afm_parser_parse
1750898	t2_hints_open	todo	(free function)	t2_hints_open	t2_hints_open
1750918	pshinter_get_globals_funcs	todo	(free function)	pshinter_get_globals_funcs	pshinter_get_globals_funcs
1750931	pshinter_get_t1_funcs	todo	(free function)	pshinter_get_t1_funcs	pshinter_get_t1_funcs
1750944	pshinter_get_t2_funcs	todo	(free function)	pshinter_get_t2_funcs	pshinter_get_t2_funcs
1750957	psh_globals_destroy	todo	(free function)	psh_globals_destroy	psh_globals_destroy
1750984	ps_hinter_init	todo	(free function)	ps_hinter_init	ps_hinter_init
1751193	psh_blues_set_zones_0_isra_5	todo	(free function)	psh_blues_set_zones_0_isra_5	psh_blues_set_zones_0_isra_5
1751351	psh_blues_set_zones	todo	(free function)	psh_blues_set_zones	psh_blues_set_zones
1751540	psh_globals_new	todo	(free function)	psh_globals_new	psh_globals_new
1751740	psh_hint_table_activate_mask_isra_9	todo	(free function)	psh_hint_table_activate_mask_isra_9	psh_hint_table_activate_mask_isra_9
1751885	psh_hint_table_find_strong_points_isra_12	todo	(free function)	psh_hint_table_find_strong_points_isra_12	psh_hint_table_find_strong_points_isra_12
1752168	psh_hint_align	todo	(free function)	psh_hint_align	psh_hint_align
1752707	psh_globals_set_scale	todo	(free function)	psh_globals_set_scale	psh_globals_set_scale
1753107	psh_hint_table_init_isra_20	todo	(free function)	psh_hint_table_init_isra_20	psh_hint_table_init_isra_20
1755241	ps_mask_table_merge_all	todo	(free function)	ps_mask_table_merge_all	ps_mask_table_merge_all
1755936	t2_hints_stems	todo	(free function)	t2_hints_stems	t2_hints_stems
1756031	ps_hinter_done	todo	(free function)	ps_hinter_done	ps_hinter_done
1756188	ps_dimension_set_mask_bits	todo	(free function)	ps_dimension_set_mask_bits	ps_dimension_set_mask_bits
1757214	compare_uni_maps	todo	(free function)	compare_uni_maps	compare_uni_maps
1757255	ps_unicodes_char_index	todo	(free function)	ps_unicodes_char_index	ps_unicodes_char_index
1757339	ps_unicodes_char_next	todo	(free function)	ps_unicodes_char_next	ps_unicodes_char_next
1757435	ps_get_macintosh_name	todo	(free function)	ps_get_macintosh_name	ps_get_macintosh_name
1757451	ps_get_standard_strings	todo	(free function)	ps_get_standard_strings	ps_get_standard_strings
1757474	psnames_get_service	todo	(free function)	psnames_get_service	psnames_get_service
1757635	ps_unicode_value	todo	(free function)	ps_unicode_value	ps_unicode_value
1757867	ps_unicodes_init	todo	(free function)	ps_unicodes_init	ps_unicodes_init
1758377	Split_Conic	todo	(free function)	Split_Conic	Split_Conic
1758433	Split_Cubic	todo	(free function)	Split_Cubic	Split_Cubic
1758493	Vertical_Sweep_Init	todo	(free function)	Vertical_Sweep_Init	Vertical_Sweep_Init
1758523	Vertical_Sweep_Span	todo	(free function)	Vertical_Sweep_Span	Vertical_Sweep_Span
1758688	Vertical_Sweep_Drop	todo	(free function)	Vertical_Sweep_Drop	Vertical_Sweep_Drop
1758873	Vertical_Sweep_Step	todo	(free function)	Vertical_Sweep_Step	Vertical_Sweep_Step
1758885	Horizontal_Sweep_Init	todo	(free function)	Horizontal_Sweep_Init	Horizontal_Sweep_Init
1758897	Horizontal_Sweep_Span	todo	(free function)	Horizontal_Sweep_Span	Horizontal_Sweep_Span
1758958	Horizontal_Sweep_Drop	todo	(free function)	Horizontal_Sweep_Drop	Horizontal_Sweep_Drop
1759167	Horizontal_Sweep_Step	todo	(free function)	Horizontal_Sweep_Step	Horizontal_Sweep_Step
1762554	compare_offsets	todo	(free function)	compare_offsets	compare_offsets
1762575	premultiply_data	todo	(free function)	premultiply_data	premultiply_data
1762645	convert_bytes_to_data	todo	(free function)	convert_bytes_to_data	convert_bytes_to_data
1762676	warning_callback	todo	(free function)	warning_callback	warning_callback
1765612	Load_SBit_Png	todo	(free function)	Load_SBit_Png	Load_SBit_Png
1766157	error_callback	todo	(free function)	error_callback	error_callback
1770156	get_sfnt_table	todo	(free function)	get_sfnt_table	get_sfnt_table
1771147	load_post_names	todo	(free function)	load_post_names	load_post_names
1773012	read_data_from_FT_Stream	todo	(free function)	read_data_from_FT_Stream	read_data_from_FT_Stream
1776912	gray_raster_reset	todo	(free function)	gray_raster_reset	gray_raster_reset
1776924	gray_raster_set_mode	todo	(free function)	gray_raster_set_mode	gray_raster_set_mode
1776976	gray_raster_done	todo	(free function)	gray_raster_done	gray_raster_done
1776990	gray_raster_new	todo	(free function)	gray_raster_new	gray_raster_new
1777552	gray_raster_render	todo	(free function)	gray_raster_render	gray_raster_render
1777818	gray_move_to	todo	(free function)	gray_move_to	gray_move_to
1777933	gray_render_line	todo	(free function)	gray_render_line	gray_render_line
1778663	gray_render_cubic	todo	(free function)	gray_render_cubic	gray_render_cubic
1778987	gray_cubic_to	todo	(free function)	gray_cubic_to	gray_cubic_to
1779008	gray_render_conic	todo	(free function)	gray_render_conic	gray_render_conic
1779234	gray_conic_to	todo	(free function)	gray_conic_to	gray_conic_to
1779254	gray_line_to	todo	(free function)	gray_line_to	gray_line_to
1779426	TT_Load_Glyph_Header	todo	(free function)	TT_Load_Glyph_Header	TT_Load_Glyph_Header
1779523	TT_MulFix14_long_long	todo	(free function)	TT_MulFix14_long_long	TT_MulFix14_long_long
1779543	Current_Ppem	todo	(free function)	Current_Ppem	Current_Ppem
1779556	Read_CVT	todo	(free function)	Read_CVT	Read_CVT
1779570	Write_CVT	todo	(free function)	Write_CVT	Write_CVT
1779584	Move_CVT	todo	(free function)	Move_CVT	Move_CVT
1779598	Direct_Move_X	todo	(free function)	Direct_Move_X	Direct_Move_X
1779638	Direct_Move_Y	todo	(free function)	Direct_Move_Y	Direct_Move_Y
1779677	Direct_Move_Orig_X	todo	(free function)	Direct_Move_Orig_X	Direct_Move_Orig_X
1779694	Direct_Move_Orig_Y	todo	(free function)	Direct_Move_Orig_Y	Direct_Move_Orig_Y
1779709	Round_None	todo	(free function)	Round_None	Round_None
1779736	SetSuperRound	todo	(free function)	SetSuperRound	SetSuperRound
1779870	Project	todo	(free function)	Project	Project
1779895	Dual_Project	todo	(free function)	Dual_Project	Dual_Project
1779920	Project_x	todo	(free function)	Project_x	Project_x
1779934	Project_y	todo	(free function)	Project_y	Project_y
1779948	Ins_MIRP	todo	(free function)	Ins_MIRP	Ins_MIRP
1780231	Ins_ALIGNRP	todo	(free function)	Ins_ALIGNRP	Ins_ALIGNRP
1780333	Ins_DELTAP	todo	(free function)	Ins_DELTAP	Ins_DELTAP
1780497	Ins_GETVARIATION	todo	(free function)	Ins_GETVARIATION	Ins_GETVARIATION
